image,time,weather,locations
/imagenet-val/ILSVRC2012_val_00030269.JPEG,day,sunny,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00009390.JPEG,day,none,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049378.JPEG,day,cloudy,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00009431.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003108.JPEG,day,none,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00021263.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00029065.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00028710.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00022082.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003770.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00000681.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035143.JPEG,day,partly cloudy,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00045905.JPEG,day,partly cloudy,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00008951.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00019869.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00000164.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031347.JPEG,day,sunny,"[1, 0, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00001856.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00034079.JPEG,day,sunny,"[0, 1, 0, 1, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00011567.JPEG,day,sunny,"[0, 1, 0, 1, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00029755.JPEG,day,sunny,"[0, 0, 0, 1, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00020828.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049399.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00036368.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00047947.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00014053.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00030452.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00038851.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00025833.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00023017.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00017663.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00005393.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00032347.JPEG,day,sunny,"[1, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00001244.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00012617.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042340.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042236.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015278.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00007776.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00002021.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00024822.JPEG,day,sunny,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00011359.JPEG,day,none,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003728.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00049444.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00008194.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00037070.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00049032.JPEG,day,none,"[1, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00004798.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00040148.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013917.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00039281.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00020429.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00004194.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00008081.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00007017.JPEG,night,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00000429.JPEG,day,none,"[1, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00028090.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00002250.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035642.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00045574.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00025064.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00012158.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033051.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00034581.JPEG,day,sunny,"[1, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00041585.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015731.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00036022.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033333.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00011609.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00011213.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00011063.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00013734.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00014125.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00006493.JPEG,day,partly cloudy,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00025439.JPEG,day,sunny,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00049521.JPEG,day,sunny,"[0, 0, 0, 1, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00047205.JPEG,day,partly cloudy,"[1, 1, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00007992.JPEG,night,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00029197.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035421.JPEG,day,sunny,"[1, 1, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00038872.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00008062.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00012245.JPEG,day,sunny,"[1, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00022456.JPEG,day,sunny,"[1, 0, 0, 1, 0, 1, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00022669.JPEG,none,none,"[0, 1, 1, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00037483.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016707.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00018783.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00028265.JPEG,day,none,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00017710.JPEG,day,none,"[1, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00044897.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00028738.JPEG,night,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031986.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00007423.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00000637.JPEG,day,sunny,"[0, 0, 0, 0, 1, 1, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00014259.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035067.JPEG,day,none,"[1, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00001779.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00011807.JPEG,day,sunny,"[1, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00006617.JPEG,day,sunny,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003534.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00039735.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00001788.JPEG,day,cloudy,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00009344.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00007718.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016144.JPEG,day,none,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016895.JPEG,day,sunny,"[0, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00005038.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00036494.JPEG,day,sunny,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031333.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00030509.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00007599.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00023811.JPEG,day,none,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00005341.JPEG,day,partly cloudy,"[0, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00014582.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003092.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049966.JPEG,day,none,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00008035.JPEG,day,sunny,"[0, 1, 0, 1, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00036348.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00046545.JPEG,day,sunny,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00001908.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00007056.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00032198.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00025359.JPEG,day,cloudy,"[1, 1, 0, 1, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015244.JPEG,day,sunny,"[0, 0, 0, 0, 1, 1, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00016251.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049515.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031197.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00000496.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00028128.JPEG,day,sunny,"[1, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043590.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033424.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00044026.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015283.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00008546.JPEG,night,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00024115.JPEG,day,sunny,"[0, 1, 1, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00024583.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00039022.JPEG,day,partly cloudy,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015159.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00021356.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033099.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00023097.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00010927.JPEG,day,cloudy,"[1, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00036241.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033162.JPEG,day,partly cloudy,"[1, 1, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043897.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042129.JPEG,day,sunny,"[0, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00047713.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00001171.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00003271.JPEG,day,sunny,"[0, 0, 1, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00019091.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00041812.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018656.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00024461.JPEG,day,sunny,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00011799.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00006907.JPEG,day,none,"[0, 1, 0, 1, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00019431.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033385.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00019294.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00044955.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035366.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042182.JPEG,day,sunny,"[0, 1, 0, 1, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00017769.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00006772.JPEG,day,none,"[0, 0, 1, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00037691.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003791.JPEG,day,none,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00006750.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00025670.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003502.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00000411.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00037225.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00027164.JPEG,day,sunny,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00047596.JPEG,day,cloudy,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00041896.JPEG,night,none,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00011111.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00034197.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013754.JPEG,day,partly cloudy,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00032848.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00006322.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00044365.JPEG,day,partly cloudy,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00004109.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00022981.JPEG,day,sunny,"[1, 0, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00020826.JPEG,day,partly cloudy,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00032450.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013555.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00025854.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00021812.JPEG,day,sunny,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00009697.JPEG,day,sunny,"[1, 0, 0, 1, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00034020.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031658.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00017504.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00025161.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00039935.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033465.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00000229.JPEG,day,sunny,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00024554.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00038179.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00016818.JPEG,day,partly cloudy,"[1, 0, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00030712.JPEG,day,sunny,"[1, 1, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00027899.JPEG,day,sunny,"[0, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018784.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00023178.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00025288.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00009260.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00019166.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00009494.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00034016.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003160.JPEG,day,sunny,"[1, 0, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00005277.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031198.JPEG,day,sunny,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00032030.JPEG,day,partly cloudy,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00020814.JPEG,day,partly cloudy,"[1, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00007315.JPEG,day,partly cloudy,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00027450.JPEG,day,sunny,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00006569.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00007703.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00000436.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00014724.JPEG,day,partly cloudy,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015988.JPEG,day,sunny,"[0, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00007313.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00014503.JPEG,day,raining,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
